"REF_DATE","GEO","DGUID","Labour force characteristics","North American Industry Classification System (NAICS)","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","6.7","","","","1"
"2005","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","5.7","","","","1"
"2006","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","6.4","","","","1"
"2007","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","5.8","","","","1"
"2008","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","6.2","","","","1"
"2009","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","6.7","","","","1"
"2010","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","6.2","","","","1"
"2011","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","7.3","","","","1"
"2012","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","6.5","","","","1"
"2013","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","7.9","","","","1"
"2014","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","7.1","","","","1"
"2015","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","6.5","","","","1"
"2016","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","6.7","","","","1"
"2017","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","6.5","","","","1"
"2018","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","7.4","","","","1"
"2019","Manitoba","2021A000246","Full-time employment","Real estate and rental and leasing [53]","Total - Gender","15 years and over","Persons in thousands","428","thousands","3","v2366997","8.3.20.1.1","6.3","","","","1"
